Absorption/nm,Emission/nm,PLQY,SMILES,solvent,Reference(doi),Et30,SP,SdP,SA,SB,"Test method of Quantum Yield (0= measured by relative method/not mention in origin paper, 1= absolute QY)",Unnamed: 13,solvent_smiles
491.0,593.0,0.91,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,Toluene,10.1021/acs.joc.5b01987,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
483.0,603.0,0.59,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,dioxane,10.1021/acs.joc.5b01987,36.0,0.737,0.312,0.0,0.444,1.0,,C1COCCO1
484.0,609.0,0.041,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,ethyl acetate,10.1021/acs.joc.5b01987,38.1,0.656,0.603,0.0,0.542,1.0,,CCOC(C)=O
486.0,611.0,0.016,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,Acetone,10.1021/acs.joc.5b01987,42.2,0.651,0.907,0.0,0.475,1.0,,CC(C)=O
493.0,620.0,0.008,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,DMSO,10.1021/acs.joc.5b01987,45.1,0.83,1.0,0.072,0.647,1.0,,C[S](C)=O
490.0,614.0,0.012,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,MeCN ,10.1021/acs.joc.5b01987,45.6,0.645,0.974,0.044,0.286,1.0,,CC#N
474.0,608.0,0.13,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,EtOH,10.1021/acs.joc.5b01987,51.9,0.633,0.783,0.4,0.658,1.0,,CCO
464.0,612.0,0.1,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,MeOH,10.1021/acs.joc.5b01987,55.4,0.608,0.904,0.605,0.545,1.0,,CO
325.0,408.0,0.2,CC1=CC(C2=CC(/C=C/C3=CC=C(N4CCCC4)C=C3)=CC=N2)=NC=C1,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,Fluorescence: relative quantum yield of the compounds 16–23 was measured by using quinine sulfate (in 1 N H2SO4) as the reference (Φem = 0.545).,Cc1ccccc1
333.0,413.0,0.07,CC1=CC(C2=CC(/C=C/C3=CC=C(N4CCCC4)C=C3)=CC=N2)=NC=C1,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
329.0,423.0,0.08,CC1=CC(C2=CC(/C=C/C3=CC=C(N4CCCC4)C=C3)=CC=N2)=NC=C1,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
388.0,476.0,0.17,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N(CCCC)CCCC)=C1,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
393.0,506.0,0.31,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N(CCCC)CCCC)=C1,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
393.0,553.0,0.36,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N(CCCC)CCCC)=C1,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
402.0,482.0,0.16,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N4CCCC4)=C1,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
404.0,516.0,0.27,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N4CCCC4)=C1,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
405.0,560.0,0.28,COC1=C(/C=C/C2=CC=NC(C3=NC=CC(C)=C3)=C2)C=C(OC)C(N4CCCC4)=C1,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
402.0,560.0,0.78,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
407.0,637.0,0.59,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
405.0,668.0,0.26,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N(CCCC)CCCC)=C1,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
411.0,571.0,0.63,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
402.0,627.0,0.43,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
403.0,656.0,0.49,COC1=C(/C=C/C2=CC=C(/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3)C=C2)C=C(OC)C(N5CCCC5)=C1,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
419.0,561.0,0.37,CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
418.0,602.0,0.46,CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
415.0,636.0,0.25,CCCCOC1=CC(/C=C/C2=CC=C(N(CCCC)CCCC)C=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
380.0,483.0,0.56,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
380.0,514.0,0.51,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
374.0,528.0,0.37,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N(CCCC)CCCC)C(OC)=C2)=C(OCCCC)C=C1/C=C/C3=CC=NC(C4=NC=CC(C)=C4)=C3,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
420.0,543.0,0.45,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,toluene,10.1021/acs.joc.5b02345,33.9,0.782,0.284,0.0,0.128,0.0,,Cc1ccccc1
418.0,512.0,0.47,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,THF,10.1021/acs.joc.5b02345,37.4,0.714,0.634,0.0,0.591,0.0,,C1CCOC1
417.0,526.0,0.39,CCCCOC1=CC(/C=C/C2=C(OC)C=C(N3CCCC3)C(OC)=C2)=C(OCCCC)C=C1/C=C/C4=CC=NC(C5=NC=CC(C)=C5)=C4,MeCN ,10.1021/acs.joc.5b02345,45.6,0.645,0.974,0.044,0.286,0.0,,CC#N
,525.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(S(=O)(C)=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,Hexane,10.1021/acs.joc.5b02066 ,31.0,0.616,0.0,0.0,0.056,0.0,"Fluorescence quantum yields were determined by taking Prodan in ethanol (quantum yield, QY = 71%) as a reference",CCCCCC
,585.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(S(=O)(C)=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,1-octanol,10.1021/acs.joc.5b02066 ,48.1,0.713,0.454,0.299,0.923,0.0,,CCCCCCCCO
401.0,595.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(S(=O)(C)=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,EtOH,10.1021/acs.joc.5b02066,51.9,0.633,0.783,0.4,0.658,0.0,,CCO
,605.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(S(=O)(C)=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,DMF,10.1021/acs.joc.5b02066,43.2,0.759,0.977,0.031,0.613,0.0,,CN(C)C=O
456.0,594.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C([N+]([O-])=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,Hexane,10.1021/acs.joc.5b02066,31.0,0.616,0.0,0.0,0.056,0.0,,CCCCCC
396.0,480.0,0.515,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C(F)(F)F)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,Hexane,10.1021/acs.joc.5b02066,31.0,0.616,0.0,0.0,0.056,0.0,,CCCCCC
397.0,522.0,0.524,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C(F)(F)F)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,1-octanol,10.1021/acs.joc.5b02066,48.1,0.713,0.454,0.299,0.923,0.0,,CCCCCCCCO
393.0,540.0,0.399,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C(F)(F)F)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,EtOH,10.1021/acs.joc.5b02066,51.9,0.633,0.783,0.4,0.658,0.0,,CCO
396.0,562.0,0.369,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C(F)(F)F)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,DMF,10.1021/acs.joc.5b02066,43.2,0.759,0.977,0.031,0.613,0.0,,CN(C)C=O
,525.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C#N)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,Hexane,10.1021/acs.joc.5b02066,31.0,0.616,0.0,0.0,0.056,0.0,,CCCCCC
,585.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C#N)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,1-octanol,10.1021/acs.joc.5b02066,48.1,0.713,0.454,0.299,0.923,0.0,,CCCCCCCCO
409.0,595.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C#N)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,EtOH,10.1021/acs.joc.5b02066,51.9,0.633,0.783,0.4,0.658,0.0,,CCO
,615.0,,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C#N)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,DMF,10.1021/acs.joc.5b02066,43.2,0.759,0.977,0.031,0.613,0.0,,CN(C)C=O
,512.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,Hexane,10.1021/acs.joc.5b02066,31.0,0.616,0.0,0.0,0.056,0.0,,CCCCCC
,568.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,1-octanol,10.1021/acs.joc.5b02066,48.1,0.713,0.454,0.299,0.923,0.0,,CCCCCCCCO
369.0,582.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,EtOH,10.1021/acs.joc.5b02066,51.9,0.633,0.783,0.4,0.658,0.0,,CCO
,597.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,DMF,10.1021/acs.joc.5b02066,43.2,0.759,0.977,0.031,0.613,0.0,,CN(C)C=O
,482.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,Hexane,10.1021/acs.joc.5b02066,31.0,0.616,0.0,0.0,0.056,0.0,,CCCCCC
,514.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,1-octanol,10.1021/acs.joc.5b02066,48.1,0.713,0.454,0.299,0.923,0.0,,CCCCCCCCO
377.0,528.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,EtOH,10.1021/acs.joc.5b02066,51.9,0.633,0.783,0.4,0.658,0.0,,CCO
,553.0,,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,DMF,10.1021/acs.joc.5b02066,43.2,0.759,0.977,0.031,0.613,0.0,,CN(C)C=O
371.0,446.0,0.97,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Hexane,10.1039/c4ra06282e,31.0,0.616,0.0,0.0,0.056,1.0,"Absolute Quantum
Yields",CCCCCC
376.0,469.0,0.95,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Toluene,10.1039/c4ra06282e,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
373.0,471.0,0.95,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,dioxane,10.1039/c4ra06282e,36.0,0.737,0.312,0.0,0.444,1.0,,C1COCCO1
372.0,474.0,0.94,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,THF,10.1039/c4ra06282e,37.4,0.714,0.634,0.0,0.591,1.0,,C1CCOC1
376.0,485.0,0.91,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,CHCl3,10.1039/c4ra06282e,39.1,0.783,0.614,0.047,0.071,1.0,,ClC(Cl)Cl
372.0,480.0,0.93,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Acetone,10.1039/c4ra06282e,42.2,0.651,0.907,0.0,0.475,1.0,,CC(C)=O
375.0,495.0,0.93,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,DMF,10.1039/c4ra06282e,43.2,0.759,0.977,0.031,0.613,1.0,,CN(C)C=O
376.0,500.0,0.88,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,DMSO,10.1039/c4ra06282e,45.1,0.83,1.0,0.072,0.647,1.0,,C[S](C)=O
373.0,498.0,0.95,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,MeCN ,10.1039/c4ra06282e,45.6,0.645,0.974,0.044,0.286,1.0,,CC#N
372.0,500.0,0.99,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,EtOH,10.1039/c4ra06282e,51.9,0.633,0.783,0.4,0.658,1.0,,CCO
372.0,510.0,0.93,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,MeOH,10.1039/c4ra06282e,55.4,0.608,0.904,0.605,0.545,1.0,,CO
363.0,528.0,0.98,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,TFE,10.1039/c4ra06282e,59.8,0.543,0.922,0.893,0.107,1.0,,OCC(F)(F)F
359.0,428.0,0.66,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Hexane,10.1039/c4ra06282e,31.0,0.616,0.0,0.0,0.056,1.0,,CCCCCC
363.0,446.0,0.85,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Toluene,10.1039/c4ra06282e,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
362.0,454.0,0.92,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,dioxane,10.1039/c4ra06282e,36.0,0.737,0.312,0.0,0.444,1.0,,C1COCCO1
360.0,455.0,0.81,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,THF,10.1039/c4ra06282e,37.4,0.714,0.634,0.0,0.591,1.0,,C1CCOC1
373.0,465.0,0.52,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,CHCl3,10.1039/c4ra06282e,39.1,0.783,0.614,0.047,0.071,1.0,,ClC(Cl)Cl
361.0,471.0,0.94,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,Acetone,10.1039/c4ra06282e,42.2,0.651,0.907,0.0,0.475,1.0,,CC(C)=O
371.0,474.0,0.83,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,DMF,10.1039/c4ra06282e,43.2,0.759,0.977,0.031,0.613,1.0,,CN(C)C=O
374.0,482.0,0.85,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,DMSO,10.1039/c4ra06282e,45.1,0.83,1.0,0.072,0.647,1.0,,C[S](C)=O
363.0,472.0,0.89,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,MeCN ,10.1039/c4ra06282e,45.6,0.645,0.974,0.044,0.286,1.0,,CC#N
362.0,485.0,0.91,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,EtOH,10.1039/c4ra06282e,51.9,0.633,0.783,0.4,0.658,1.0,,CCO
362.0,487.0,0.83,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,MeOH,10.1039/c4ra06282e,55.4,0.608,0.904,0.605,0.545,1.0,,CO
357.0,516.0,0.97,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,TFE,10.1039/c4ra06282e,59.8,0.543,0.922,0.893,0.107,1.0,,OCC(F)(F)F
371.0,446.0,,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,Hexane,10.1039/c4ra06282e,31.0,0.616,0.0,0.0,0.056,1.0,,CCCCCC
377.0,473.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,Toluene,10.1039/c4ra06282e,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
373.0,473.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,dioxane,10.1039/c4ra06282e,36.0,0.737,0.312,0.0,0.444,1.0,,C1COCCO1
372.0,480.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,THF,10.1039/c4ra06282e,37.4,0.714,0.634,0.0,0.591,1.0,,C1CCOC1
380.0,488.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,CHCl3,10.1039/c4ra06282e,39.1,0.783,0.614,0.047,0.071,1.0,,ClC(Cl)Cl
373.0,490.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,Acetone,10.1039/c4ra06282e,42.2,0.651,0.907,0.0,0.475,1.0,,CC(C)=O
374.0,489.0,0.98,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,DMF,10.1039/c4ra06282e,43.2,0.759,0.977,0.031,0.613,1.0,,CN(C)C=O
377.0,501.0,0.96,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,DMSO,10.1039/c4ra06282e,45.1,0.83,1.0,0.072,0.647,1.0,,C[S](C)=O
374.0,493.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,MeCN ,10.1039/c4ra06282e,45.6,0.645,0.974,0.044,0.286,1.0,,CC#N
372.0,500.0,0.98,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,EtOH,10.1039/c4ra06282e,51.9,0.633,0.783,0.4,0.658,1.0,,CCO
371.0,508.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,MeOH,10.1039/c4ra06282e,55.4,0.608,0.904,0.605,0.545,1.0,,CO
360.0,529.0,0.99,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,TFE,10.1039/c4ra06282e,59.8,0.543,0.922,0.893,0.107,1.0,,OCC(F)(F)F
360.0,538.0,0.97,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,H2O,10.1039/c4ra06282e,63.1,0.681,0.997,1.062,0.025,1.0,,O
330.0,455.0,0.04,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,Hexane,10.1039/c4ra05871b,31.0,0.616,0.0,0.0,0.056,1.0,Absolute quantum yields,CCCCCC
332.0,510.0,0.37,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,Toluene,10.1039/c4ra05871b,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
330.0,522.0,0.34,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,Diethyl ether,10.1039/c4ra05871b,34.5,0.617,0.385,0.0,0.562,1.0,,CCOCC
330.0,576.0,0.11,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,THF,10.1039/c4ra05871b,37.4,0.714,0.634,0.0,0.591,1.0,,C1CCOC1
329.0,577.0,0.06,O=CC(C1=C2C=CC=C1)=CC=C2C3=C4C=CC=CC4=C(N5CCCCC5)C=C3,ethyl acetate,10.1039/c4ra05871b,38.1,0.656,0.603,0.0,0.542,1.0,,CCOC(C)=O
390.0,393.0,0.014,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,Hexane,10.1016/j.tet.2014.08.002,31.0,0.616,0.0,0.0,0.056,1.0,Absolute Quantum Yields ,CCCCCC
390.0,435.0,0.892,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,Toluene,10.1016/j.tet.2014.08.002,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
390.0,468.0,0.99,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,THF,10.1016/j.tet.2014.08.002,37.4,0.714,0.634,0.0,0.591,1.0,,C1CCOC1
390.0,518.0,0.99,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,DMF,10.1016/j.tet.2014.08.002,43.2,0.759,0.977,0.031,0.613,1.0,,CN(C)C=O
390.0,522.0,0.99,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,MeCN ,10.1016/j.tet.2014.08.002,45.6,0.645,0.974,0.044,0.286,1.0,,CC#N
390.0,578.0,0.464,CN(C)C1=CC2=C(C(C=CC(C=O)=C3)=C3C2(C)C)C=C1,MeOH,10.1016/j.tet.2014.08.002,55.4,0.608,0.904,0.605,0.545,1.0,,CO
387.0,394.0,0.017,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,Hexane,10.1016/j.tet.2014.08.002,31.0,0.616,0.0,0.0,0.056,1.0,,CCCCCC
387.0,442.0,0.892,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,Toluene,10.1016/j.tet.2014.08.002,33.9,0.782,0.284,0.0,0.128,1.0,,Cc1ccccc1
387.0,474.0,0.932,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,THF,10.1016/j.tet.2014.08.002,37.4,0.714,0.634,0.0,0.591,1.0,,C1CCOC1
387.0,529.0,0.99,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,DMF,10.1016/j.tet.2014.08.002,43.2,0.759,0.977,0.031,0.613,1.0,,CN(C)C=O
387.0,533.0,0.99,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,MeCN ,10.1016/j.tet.2014.08.002,45.6,0.645,0.974,0.044,0.286,1.0,,CC#N
387.0,600.0,0.221,CN(C)C1=CC(CC2)=C(C3=C2C=C(C=O)C=C3)C=C1,MeOH,10.1016/j.tet.2014.08.002,55.4,0.608,0.904,0.605,0.545,1.0,,CO
368.0,388.0,0.011,CN(C)C1=CC=C(C2=CC=C(C=O)C=C2)C=C1,Hexane,10.1016/j.tet.2014.08.002,31.0,0.616,0.0,0.0,0.056,1.0,,CCCCCC
